part_id,task_id,trial_id,section,op_type,nom_trans_amp,nom_trans_width,nom_rot_amp,nom_rot_width,eff_trans_amp,eff_trans_width,eff_rot_amp,eff_rot_width,nom_trans_fid,nom_rot_fid,eff_trans_fid,eff_rot_fid,trans,path_trans,rot,path_rot,move_time,norm_abs_diff
4,1,1,1,kt,0.5574,7.5e-05,0.0,1.0,0.521139795175511,0.0001691255041819,0.0575589521136945,0.0026955093539924,12.85972889267839,0.0,11.589828597277146,4.482438246732277,0.5164149096414626,0.6177755855006415,0.0393767435726366,0.500079088614179,9.933,0.1518553116770545
4,1,1,2,kt,0.4826,0.0004,0.0,1.0,0.4600336367387201,0.0027156355390036,0.1122687525925749,0.0464455801205933,10.237807473723135,0.0,7.412797040244911,1.7728191990441453,0.4811009887747062,0.5531151626113868,0.0276950180469864,0.31618825023626,16.733,0.1428077858032419
4,1,2,1,kt,0.5574,7.5e-05,0.0,1.0,0.521139795175511,0.0001691255041819,0.0575589521136945,0.0026955093539924,12.85972889267839,0.0,11.589828597277146,4.482438246732277,0.5195135825943341,0.5872809712132208,0.0188213298463859,0.515240860705859,7.933,0.1619186930996973
4,1,2,2,kt,0.4826,0.0004,0.0,1.0,0.4600336367387201,0.0027156355390036,0.1122687525925749,0.0464455801205933,10.237807473723135,0.0,7.412797040244911,1.7728191990441453,0.4787214384169566,0.5450840101465136,0.0245875996412232,0.3857678705473218,8.799999999999999,0.1251583727330943
4,1,3,1,kt,0.5574,7.5e-05,0.0,1.0,0.521139795175511,0.0001691255041819,0.0575589521136945,0.0026955093539924,12.85972889267839,0.0,11.589828597277146,4.482438246732277,0.5174724110520289,0.5640603783373757,0.0615832544995978,0.4995174778179165,5.2,0.1672695134153917
4,1,3,2,kt,0.4826,0.0004,0.0,1.0,0.4600336367387201,0.0027156355390036,0.1122687525925749,0.0464455801205933,10.237807473723135,0.0,7.412797040244911,1.7728191990441453,0.468490590513833,0.5175882007877746,0.0236019503100161,0.3640935080054575,7.733,0.1237727965882337
4,2,1,1,kt,0.4946,0.0003,0.7071,0.7071,0.4917730678984338,8.247271526418396e-05,0.7633915419902024,0.0015275230635848,10.687958826145849,1.0,12.542030127180338,8.967969133241246,0.4906270450148463,0.5843098164623378,0.7154071350613869,0.9710840487803531,14.333,0.2189080847333505
4,2,1,2,kt,0.3187,5e-05,0.7071,0.8939,0.3090927301401294,0.0009002100512995,0.7786151123421085,0.0014086161787285,12.638209626633582,0.8407879556432915,8.42775797123063,9.113095643490404,0.3148305976235473,0.5044563828857237,0.7656234892154866,1.2222426362106502,17.534000000000002,0.2400324424179951
4,2,2,1,kt,0.4946,0.0003,0.7071,0.7071,0.4917730678984338,8.247271526418396e-05,0.7633915419902024,0.0015275230635848,10.687958826145849,1.0,12.542030127180338,8.967969133241246,0.5020552578153126,0.5641745124426061,0.75955556913533,0.9080922365160136,5.933,0.1540292264084822
4,2,2,2,kt,0.3187,5e-05,0.7071,0.8939,0.3090927301401294,0.0009002100512995,0.7786151123421085,0.0014086161787285,12.638209626633582,0.8407879556432915,8.42775797123063,9.113095643490404,0.3195425769752757,0.4757032252764555,0.7627570827416706,1.0777785332942924,7.266999999999999,0.1146129665808214
4,2,3,1,kt,0.4946,0.0003,0.7071,0.7071,0.4917730678984338,8.247271526418396e-05,0.7633915419902024,0.0015275230635848,10.687958826145849,1.0,12.542030127180338,8.967969133241246,0.4864817732454115,0.554494031176704,0.7555764080742595,0.8837048481797883,6.2,0.1164688306609063
4,2,3,2,kt,0.3187,5e-05,0.7071,0.8939,0.3090927301401294,0.0009002100512995,0.7786151123421085,0.0014086161787285,12.638209626633582,0.8407879556432915,8.42775797123063,9.113095643490404,0.3171413998518642,0.4498948787533909,0.7849888779053676,1.0076336118282854,10.000000000000002,0.0596163543492681
4,3,1,1,kt,0.5723,0.0003,0.0,1.0,0.5837868994013448,0.0045882375762481,0.0437100659449086,0.0019947204053346,10.898349454278195,0.0,7.002652378368077,4.518086809800991,0.5587531126535225,0.6246647861244242,0.0481287096996178,0.5171127729647027,11.2,0.0890978428838025
4,3,1,2,kt,0.5123,2.69e-05,0.7071,0.866,0.437103157354664,0.0015506161781645,0.7924599285771817,0.0066706884338877,14.217170850029383,0.8611714539238478,8.14409724691869,6.904451859805616,0.4311161213640705,0.6649872803116981,0.7241790234615981,20.2182328484378,22.466,0.2556042484800056
4,3,2,1,kt,0.5723,0.0003,0.0,1.0,0.5837868994013448,0.0045882375762481,0.0437100659449086,0.0019947204053346,10.898349454278195,0.0,7.002652378368077,4.518086809800991,0.5599574563303895,0.632612976520637,0.0237579491726639,0.7596053821654871,15.0,0.1143299565130643
4,3,2,2,kt,0.5123,2.69e-05,0.7071,0.866,0.437103157354664,0.0015506161781645,0.7924599285771817,0.0066706884338877,14.217170850029383,0.8611714539238478,8.14409724691869,6.904451859805616,0.4443564282195094,0.6078206989255585,0.7713942987479333,20.21018193461359,20.0,0.2564613936017177
4,3,3,1,kt,0.5723,0.0003,0.0,1.0,0.5837868994013448,0.0045882375762481,0.0437100659449086,0.0019947204053346,10.898349454278195,0.0,7.002652378368077,4.518086809800991,0.5599574563303895,0.632612976520637,0.0237579491726639,0.7596053821654871,15.0,0.1143299565130643
4,3,3,2,kt,0.5123,2.69e-05,0.7071,0.866,0.437103157354664,0.0015506161781645,0.7924599285771817,0.0066706884338877,14.217170850029383,0.8611714539238478,8.14409724691869,6.904451859805616,0.4443564282195094,0.6078206989255585,0.7713942987479333,20.21018193461359,20.0,0.2564613936017177
5,1,1,1,kt,0.5574,7.5e-05,0.0,1.0,0.521139795175511,0.0001691255041819,0.0575589521136945,0.0026955093539924,12.85972889267839,0.0,11.589828597277146,4.482438246732277,0.52049661161241,0.6550433429322322,0.0655549478436374,0.4954107914012682,16.333,0.0793145248571385
5,1,1,2,kt,0.4826,0.0004,0.0,1.0,0.4600336367387201,0.0027156355390036,0.1122687525925749,0.0464455801205933,10.237807473723135,0.0,7.412797040244911,1.7728191990441453,0.4989940427500111,1.0204638155033794,0.0342243878817457,0.7299299580438933,18.867,0.2173321324453484
5,1,2,1,kt,0.5574,7.5e-05,0.0,1.0,0.521139795175511,0.0001691255041819,0.0575589521136945,0.0026955093539924,12.85972889267839,0.0,11.589828597277146,4.482438246732277,0.5264795157458646,0.6447656022854158,0.0822530214614793,0.3907166183511539,6.467,0.0619340183505264
5,1,2,2,kt,0.4826,0.0004,0.0,1.0,0.4600336367387201,0.0027156355390036,0.1122687525925749,0.0464455801205933,10.237807473723135,0.0,7.412797040244911,1.7728191990441453,0.5038791979234706,0.671209115838312,0.0428632485455394,0.4937617527853188,13.332999999999998,0.1612654414969576
5,1,3,1,kt,0.5574,7.5e-05,0.0,1.0,0.521139795175511,0.0001691255041819,0.0575589521136945,0.0026955093539924,12.85972889267839,0.0,11.589828597277146,4.482438246732277,0.5303818712022499,0.6358838943982484,0.0417838820243244,0.4197815434465091,7.067,0.0946489927018601
5,1,3,2,kt,0.4826,0.0004,0.0,1.0,0.4600336367387201,0.0027156355390036,0.1122687525925749,0.0464455801205933,10.237807473723135,0.0,7.412797040244911,1.7728191990441453,0.4394926248527955,0.5738775531841735,0.0498457038411669,0.3326513164522431,9.266,0.1704848377845941
5,2,1,1,kt,0.4946,0.0003,0.7071,0.7071,0.4917730678984338,8.247271526418396e-05,0.7633915419902024,0.0015275230635848,10.687958826145849,1.0,12.542030127180338,8.967969133241246,0.4930056179193092,0.6100803344544552,0.8104269523585829,1.2247873207443534,16.6,0.194854323854024
5,2,1,2,kt,0.3187,5e-05,0.7071,0.8939,0.3090927301401294,0.0009002100512995,0.7786151123421085,0.0014086161787285,12.638209626633582,0.8407879556432915,8.42775797123063,9.113095643490404,0.3116714626012462,0.5198915757263933,0.7777213646167105,1.2324888865165318,22.133000000000003,0.0982374643098951
5,2,2,1,kt,0.4946,0.0003,0.7071,0.7071,0.4917730678984338,8.247271526418396e-05,0.7633915419902024,0.0015275230635848,10.687958826145849,1.0,12.542030127180338,8.967969133241246,0.4996200930707251,0.5773821757008477,0.7913157641379084,2.1328051572138604,16.533,0.1695639615098289
5,2,2,2,kt,0.3187,5e-05,0.7071,0.8939,0.3090927301401294,0.0009002100512995,0.7786151123421085,0.0014086161787285,12.638209626633582,0.8407879556432915,8.42775797123063,9.113095643490404,0.317439388545278,0.5841977657529974,0.7853570861361369,1.2002438764895762,25.6,0.0733586168561453
5,2,3,1,kt,0.4946,0.0003,0.7071,0.7071,0.4917730678984338,8.247271526418396e-05,0.7633915419902024,0.0015275230635848,10.687958826145849,1.0,12.542030127180338,8.967969133241246,0.4939107187539059,0.6285671483901157,0.7846592468515793,1.2434020330311828,19.667,0.1668399956206651
5,2,3,2,kt,0.3187,5e-05,0.7071,0.8939,0.3090927301401294,0.0009002100512995,0.7786151123421085,0.0014086161787285,12.638209626633582,0.8407879556432915,8.42775797123063,9.113095643490404,0.3137346582703288,0.4805794629159446,0.773112661872097,1.219279010418956,29.333,0.1149810337491035
5,3,1,1,kt,0.5723,0.0003,0.0,1.0,0.5837868994013448,0.0045882375762481,0.0437100659449086,0.0019947204053346,10.898349454278195,0.0,7.002652378368077,4.518086809800991,0.560136746696733,0.7946533213082472,0.0132808731837786,0.9194123274336938,16.467,0.1539297189721133
5,3,1,2,kt,0.5123,2.69e-05,0.7071,0.866,0.437103157354664,0.0015506161781645,0.7924599285771817,0.0066706884338877,14.217170850029383,0.8611714539238478,8.14409724691869,6.904451859805616,0.4389656082200517,0.5119163934162054,0.7677215282816913,1.0369197403704389,27.333,0.2760406725890828
5,3,2,1,kt,0.5723,0.0003,0.0,1.0,0.5837868994013448,0.0045882375762481,0.0437100659449086,0.0019947204053346,10.898349454278195,0.0,7.002652378368077,4.518086809800991,0.5616508198160134,0.6574360017959654,0.0586696006213096,0.7965972505955966,20.0,0.3134245563818978
5,3,2,2,kt,0.5123,2.69e-05,0.7071,0.866,0.437103157354664,0.0015506161781645,0.7924599285771817,0.0066706884338877,14.217170850029383,0.8611714539238478,8.14409724691869,6.904451859805616,0.4403463239315164,0.6138817481105835,2.362935163404225,35.94001210198275,32.667,0.2386274686984585
5,3,3,1,kt,0.5723,0.0003,0.0,1.0,0.5837868994013448,0.0045882375762481,0.0437100659449086,0.0019947204053346,10.898349454278195,0.0,7.002652378368077,4.518086809800991,0.56440160001545,0.6253726996119908,0.0242642388156394,0.3715294831133727,14.933,0.216219362596022
5,3,3,2,kt,0.5123,2.69e-05,0.7071,0.866,0.437103157354664,0.0015506161781645,0.7924599285771817,0.0066706884338877,14.217170850029383,0.8611714539238478,8.14409724691869,6.904451859805616,0.4383549529776069,0.5471867866362411,0.7542386777297209,26.150436630522847,21.067,0.3259366364893964
6,1,1,1,kt,0.5574,7.5e-05,0.0,1.0,0.521139795175511,0.0001691255041819,0.0575589521136945,0.0026955093539924,12.85972889267839,0.0,11.589828597277146,4.482438246732277,0.5127336760931546,0.5790853000432585,0.0475904111015142,0.3287215986934295,8.666,0.1300697231879246
6,1,1,2,kt,0.4826,0.0004,0.0,1.0,0.4600336367387201,0.0027156355390036,0.1122687525925749,0.0464455801205933,10.237807473723135,0.0,7.412797040244911,1.7728191990441453,0.4411480632395432,0.7129723069277842,0.0497749502977148,0.3108421832104801,12.533,0.0841970440834036
6,1,2,1,kt,0.5574,7.5e-05,0.0,1.0,0.521139795175511,0.0001691255041819,0.0575589521136945,0.0026955093539924,12.85972889267839,0.0,11.589828597277146,4.482438246732277,0.5223690530649763,0.5818590689265329,0.0708434547026891,0.3248029171375158,6.733,0.2786496273169569
6,1,2,2,kt,0.4826,0.0004,0.0,1.0,0.4600336367387201,0.0027156355390036,0.1122687525925749,0.0464455801205933,10.237807473723135,0.0,7.412797040244911,1.7728191990441453,0.4565266592434663,0.6450415014511133,0.0573327313887358,0.3481999113085752,7.867000000000001,0.1443040979566015
6,1,3,1,kt,0.5574,7.5e-05,0.0,1.0,0.521139795175511,0.0001691255041819,0.0575589521136945,0.0026955093539924,12.85972889267839,0.0,11.589828597277146,4.482438246732277,0.5221594723836771,0.5671515563408365,0.0795749889658139,0.1727449968629834,5.667,0.2427874097664945
6,1,3,2,kt,0.4826,0.0004,0.0,1.0,0.4600336367387201,0.0027156355390036,0.1122687525925749,0.0464455801205933,10.237807473723135,0.0,7.412797040244911,1.7728191990441453,0.4486685598523703,0.7086240308884201,0.0566593887744924,0.2573145305209242,9.0,0.1393746906071157
6,2,1,1,kt,0.4946,0.0003,0.7071,0.7071,0.4917730678984338,8.247271526418396e-05,0.7633915419902024,0.0015275230635848,10.687958826145849,1.0,12.542030127180338,8.967969133241246,0.5006937972453823,0.5404376293968359,0.7513227352929526,0.8186475348946046,6.533,0.1067483874270449
6,2,1,2,kt,0.3187,5e-05,0.7071,0.8939,0.3090927301401294,0.0009002100512995,0.7786151123421085,0.0014086161787285,12.638209626633582,0.8407879556432915,8.42775797123063,9.113095643490404,0.317187059792798,0.5287108190599304,0.7680462999274343,0.995769159710667,12.533,0.0536095854101662
6,2,2,1,kt,0.4946,0.0003,0.7071,0.7071,0.4917730678984338,8.247271526418396e-05,0.7633915419902024,0.0015275230635848,10.687958826145849,1.0,12.542030127180338,8.967969133241246,0.4905360955118389,0.5370739860177892,0.7738107182257415,0.9271364696600692,7.8,0.1385085108071367
6,2,2,2,kt,0.3187,5e-05,0.7071,0.8939,0.3090927301401294,0.0009002100512995,0.7786151123421085,0.0014086161787285,12.638209626633582,0.8407879556432915,8.42775797123063,9.113095643490404,0.3097876416192228,0.4730121327401855,0.7791867590315645,1.0474945261632067,10.867,0.0223040123468777
6,2,3,1,kt,0.4946,0.0003,0.7071,0.7071,0.4917730678984338,8.247271526418396e-05,0.7633915419902024,0.0015275230635848,10.687958826145849,1.0,12.542030127180338,8.967969133241246,0.4934547380459529,0.538576870962555,0.7610056160429791,0.8667965436812061,7.067,0.0999620085806775
6,2,3,2,kt,0.3187,5e-05,0.7071,0.8939,0.3090927301401294,0.0009002100512995,0.7786151123421085,0.0014086161787285,12.638209626633582,0.8407879556432915,8.42775797123063,9.113095643490404,0.2999968388166782,0.4057858179228787,0.7327423077812019,1.086174578353304,9.266,0.0426134143799314
6,3,1,1,kt,0.5723,0.0003,0.0,1.0,0.5837868994013448,0.0045882375762481,0.0437100659449086,0.0019947204053346,10.898349454278195,0.0,7.002652378368077,4.518086809800991,0.5579855075178924,0.842238951628006,0.0289746843451469,0.7178353707783834,14.333,0.2456664543518684
6,3,1,2,kt,0.5123,2.69e-05,0.7071,0.866,0.437103157354664,0.0015506161781645,0.7924599285771817,0.0066706884338877,14.217170850029383,0.8611714539238478,8.14409724691869,6.904451859805616,0.4426111171220172,0.6243675579214818,0.7570502921106977,13.67463591930742,15.400000000000002,0.28499856039817
6,3,2,1,kt,0.5723,0.0003,0.0,1.0,0.5837868994013448,0.0045882375762481,0.0437100659449086,0.0019947204053346,10.898349454278195,0.0,7.002652378368077,4.518086809800991,0.5597733953127819,0.718691129070335,0.0335772321817053,0.5130723773147227,9.333,0.3232849762354511
6,3,2,2,kt,0.5123,2.69e-05,0.7071,0.866,0.437103157354664,0.0015506161781645,0.7924599285771817,0.0066706884338877,14.217170850029383,0.8611714539238478,8.14409724691869,6.904451859805616,0.438546497648767,0.5552606621962378,0.7494039522857773,7.439379372144513,17.067,0.241899080872336
6,3,3,1,kt,0.5723,0.0003,0.0,1.0,0.5837868994013448,0.0045882375762481,0.0437100659449086,0.0019947204053346,10.898349454278195,0.0,7.002652378368077,4.518086809800991,0.6251935829805038,0.7447607700423157,0.0278233308480681,0.4047093493606252,9.067,0.1868046977263639
6,3,3,2,kt,0.5123,2.69e-05,0.7071,0.866,0.437103157354664,0.0015506161781645,0.7924599285771817,0.0066706884338877,14.217170850029383,0.8611714539238478,8.14409724691869,6.904451859805616,0.4537431570833879,0.6553974706656855,0.832288590689842,1.217184121508288,15.533,0.1770871614801744
7,1,1,1,kt,0.5574,7.5e-05,0.0,1.0,0.521139795175511,0.0001691255041819,0.0575589521136945,0.0026955093539924,12.85972889267839,0.0,11.589828597277146,4.482438246732277,0.5164125662684826,0.5613532154933261,0.0210787108442707,0.4079792170258032,8.533,0.1016696927840904
7,1,1,2,kt,0.4826,0.0004,0.0,1.0,0.4600336367387201,0.0027156355390036,0.1122687525925749,0.0464455801205933,10.237807473723135,0.0,7.412797040244911,1.7728191990441453,0.4126997507874216,0.4715908161488399,0.3395286029703456,0.5551801161068002,9.267,0.0964165482478587
7,1,2,1,kt,0.5574,7.5e-05,0.0,1.0,0.521139795175511,0.0001691255041819,0.0575589521136945,0.0026955093539924,12.85972889267839,0.0,11.589828597277146,4.482438246732277,0.5217721791165182,0.554964037033579,0.0216596477526312,0.6157396771338614,7.267,0.148862272302221
7,1,2,2,kt,0.4826,0.0004,0.0,1.0,0.4600336367387201,0.0027156355390036,0.1122687525925749,0.0464455801205933,10.237807473723135,0.0,7.412797040244911,1.7728191990441453,0.4190918937416947,0.4656750710451545,0.343843016878886,0.6726326765650176,8.066,0.1284994243996674
